salary;age;elevel;car;zipcode;credit;brand
54003.06145;42;2;8;3;618.48;Elago
61508.75321;42;2;17;0;631.83;Elago
35279.02249;43;2;8;6;548.67;Elago
38977.24422;38;2;16;4;551.52;Elago
71743.08239;39;2;8;2;592.08;Elago
60723.87848;36;2;8;6;543.09;Belkin
71984.44181;55;2;4;4;576.64;Elago
64764.65884;44;3;17;0;586.44;Elago
65364.85288;45;3;7;5;615.94;Elago
46252.41103;34;2;18;0;539.51;Elago
60328.83694;37;2;8;4;605.5;Belkin
74575.385;34;2;3;0;578.46;Belkin
62170.69914;43;3;5;5;591.2;Elago
56504.47056;46;2;1;1;622.7;Elago
55240.13411;53;2;6;8;574.02;Elago
46992.3422;38;2;6;6;573.32;Elago
48673.03732;31;2;16;2;606.2;Elago
67675.04245;34;2;15;8;527.51;Belkin
42553.88514;52;2;7;0;561.07;Elago
43857.78351;52;2;15;4;614.35;Elago
70313.56816;29;2;6;5;529.73;Belkin
64397.35193;48;2;18;8;643.38;Elago
58567.74671;47;2;15;6;620.7;Elago
65739.30494;45;2;18;1;527.98;Elago
44799.72844;37;2;7;3;569.14;Elago
69089.77295;36;2;5;7;592.92;Belkin
62574.91407;49;2;7;3;547.67;Elago
55362.67155;33;2;19;5;646.78;Belkin
64407.53422;38;2;18;6;569.08;Elago
36870.52877;36;2;16;6;588.56;Elago
49393.44981;37;2;20;6;568.06;Elago
69911.2883;46;2;7;5;576.74;Elago
50278.86736;42;2;7;2;541.47;Elago
72201.42669;51;2;10;3;666.84;Elago
64203.70811;37;2;15;6;654.91;Belkin
74855.64658;41;3;19;4;585.19;Belkin
57726.76699;38;2;7;0;545.41;Belkin
45477.87099;40;2;7;0;559.21;Elago
68425.51323;44;2;8;1;568.32;Elago
51181.84227;29;2;8;3;556.31;Elago
72248.59148;39;2;7;1;580.11;Belkin
63006.39649;28;2;3;8;541.09;Belkin
48105.82232;55;2;16;3;569.78;Elago
65490.11227;34;3;8;0;640.01;Belkin
70013.91375;52;2;7;1;584.79;Elago
44417.50134;35;2;15;6;577.31;Elago
66921.77067;33;2;18;4;579.91;Belkin
45143.66628;55;2;20;2;595.37;Elago
63331.49123;43;3;1;0;570.54;Elago
52436.639;45;2;12;1;526.11;Elago
50722.98701;49;2;8;1;532.5;Elago
57266.97964;48;2;18;2;577.45;Elago
70379.81248;37;2;7;8;632.46;Belkin
59440.74023;35;2;18;8;587.58;Belkin
62862.88549;36;2;10;2;570.24;Belkin
53570.94339;40;2;20;3;547.2;Elago
65331.51119;32;2;15;6;649.74;Belkin
70716.97607;49;2;7;5;611.76;Elago
41875.2069;46;2;7;5;584.48;Elago
41411.70587;51;2;3;4;577.98;Elago
64926.57975;40;2;20;1;564.39;Belkin
74815.39244;55;2;3;8;613.47;Belkin
64774.64415;52;2;4;0;623.32;Elago
54259.33553;51;2;16;8;611.08;Elago
74772.51705;49;2;7;8;682.07;Elago
40840.25707;53;2;16;1;594.62;Elago
55970.62895;42;3;16;6;580.57;Elago
68165.47776;46;3;4;0;641.82;Elago
60420.49975;33;3;7;4;652.15;Belkin
61769.89238;35;2;7;3;563.32;Belkin
67202.18006;31;3;3;2;652.21;Belkin
64809.30938;51;3;15;6;623.96;Elago
54039.03601;28;3;7;4;589.66;Belkin
44105.52451;31;2;15;0;548.73;Elago
62608.00387;35;3;16;1;650.04;Belkin
46349.92674;37;2;15;2;542.01;Elago
67335.1821;42;2;7;0;649.52;Elago
73105.74437;28;3;8;5;625.02;Belkin
73201.41088;54;3;4;5;562.82;Belkin
71856.19559;49;3;7;6;561.54;Belkin
54007.53138;35;3;8;4;566.84;Belkin
49049.36497;55;2;3;5;611.78;Elago
56125.07777;51;2;7;1;640.87;Elago
70018.20659;40;2;8;4;565.11;Belkin
39422.5579;51;2;8;0;545.2;Elago
44721.99907;37;2;5;6;608.42;Elago
55741.88727;51;2;4;4;643.12;Elago
60644.84945;52;2;6;5;616.99;Elago
73583.59946;29;3;1;2;551.77;Belkin
55132.34051;36;2;4;8;640.54;Belkin
69153.16551;32;3;7;3;573.68;Belkin
57302.44199;44;3;8;3;580.81;Elago
54464.0334;53;3;8;5;644.8;Elago
48111.64795;41;2;19;5;567.78;Elago
69117.38272;37;2;20;8;542.62;Belkin
46364.26929;28;2;12;8;627.55;Elago
57926.32029;37;2;1;0;596.67;Belkin
55071.31286;32;2;6;2;615.55;Belkin
48668.92954;32;2;16;6;540.19;Belkin
50244.19778;53;2;4;1;601.05;Elago
69257.24864;37;2;4;5;526.62;Belkin
70115.63416;30;3;5;3;635.18;Belkin
68518.41881;41;3;8;0;630.57;Elago
68493.95048;54;2;8;6;571.87;Elago
68760.03218;42;2;12;0;532.52;Elago
67787.74837;51;2;18;8;666.17;Elago
40343.36805;49;2;19;0;533.58;Elago
49801.66269;33;2;12;4;601.1;Belkin
52854.55725;52;2;7;6;575.33;Elago
73596.05249;55;2;7;4;670.6;Belkin
50513.79704;44;2;7;5;561.49;Elago
60568.93108;49;2;15;4;611.14;Elago
58733.79277;36;2;7;6;560.75;Belkin
55755.03014;30;2;5;5;548.56;Belkin
57572.95877;34;2;19;2;581.61;Belkin
37595.72546;43;2;6;8;563.7;Elago
60722.20929;32;3;15;0;651.82;Belkin
49042.58268;36;2;17;6;633.28;Elago
60457.66134;48;2;10;1;596.73;Elago
60542.18775;34;2;12;4;557.45;Belkin
60665.37898;44;2;8;8;559.07;Elago
43758.49136;39;2;15;6;620.93;Elago
57918.42585;48;2;19;3;611.08;Elago
57310.6348;41;2;17;3;533.84;Elago
51488.93742;43;3;5;2;573.08;Elago
55585.66981;29;2;1;5;633.8;Belkin
59959.98876;38;3;10;7;546.74;Belkin
70349.36758;35;2;18;5;630.9;Belkin
65283.91842;32;3;5;0;628.4;Belkin
64408.68501;40;3;8;1;601.25;Belkin
58353.19031;46;2;19;1;536.93;Elago
50873.6188;20;2;8;4;591.55;Elago
48880.22734;38;2;7;4;594.49;Elago
43727.80569;43;2;19;1;528.76;Elago
38684.30988;31;2;1;3;557.39;Elago
52016.06066;68;3;3;8;544.53;Elago
57417.5416;67;2;3;8;572.23;Elago
43730.98464;58;2;7;5;553.47;Elago
59286.97084;59;2;15;2;581.55;Elago
53801.64387;34;2;10;2;552.42;Elago
61027.5641;77;2;19;7;583.5;Elago
61538.79963;41;3;7;3;544.99;Elago
42584.68729;77;2;3;2;589.79;Elago
61507.37834;62;2;18;4;624.91;Elago
57141.46899;36;2;17;0;589.73;Elago
58723.65592;20;2;15;8;537.99;Elago
64569.24949;43;2;10;7;585.48;Elago
64068.94842;72;2;6;0;610.73;Elago
38245.42495;75;2;8;1;537.35;Elago
60633.37205;44;2;7;2;643.45;Elago
57412.1024;41;2;3;2;576.84;Elago
61902.23216;36;2;8;0;612.17;Elago
62756.17132;34;2;10;6;595.23;Elago
47786.17257;68;2;18;5;527.82;Elago
54142.71739;62;2;4;5;553.77;Elago
44171.60194;49;2;20;8;613.13;Elago
59044.1758;68;2;10;1;532.21;Elago
62994.3501;26;2;8;5;627.41;Elago
63401.12706;80;2;16;2;581.05;Elago
49408.41151;69;2;3;6;592.62;Elago
63191.58499;60;2;16;2;583.71;Elago
39460.05735;44;2;19;5;580.63;Elago
51036.21863;39;2;7;4;530.81;Elago
51814.765;42;2;20;7;583.55;Elago
62187.36938;77;2;5;5;578.45;Elago
42914.94735;26;2;20;5;608.69;Elago
40601.80958;33;2;8;5;594.38;Elago
64148.95602;74;2;17;3;642.62;Elago
62153.95734;67;2;4;5;575.46;Elago
58544.65783;23;2;8;1;542.52;Elago
43592.50116;34;2;15;7;607.98;Elago
45721.25963;74;2;12;1;560.43;Elago
44289.39456;59;2;10;1;553.16;Elago
58945.59733;28;3;6;6;642.31;Elago
63093.3181;46;2;7;0;528.81;Elago
54895.73228;31;3;17;2;584.53;Elago
61076.83893;62;2;4;3;541.45;Elago
57720.24208;46;2;15;0;568.4;Elago
62350.67717;61;3;8;8;561.47;Elago
62163.2447;61;3;7;6;554.02;Elago
36906.82778;47;2;16;8;607.35;Elago
61238.11922;50;3;5;1;580.92;Elago
49790.15513;57;2;1;3;569.76;Elago
42911.34182;53;2;15;3;587.18;Elago
38457.28861;73;2;3;1;583.53;Elago
60784.21953;24;3;8;2;542.18;Elago
46801.29544;33;2;4;4;628.49;Elago
63737.60551;48;2;7;4;546.69;Elago
43889.72203;48;2;3;0;567.16;Elago
44229.31871;57;2;5;0;577.8;Elago
47540.04882;31;2;18;5;531.14;Elago
63830.79377;35;2;7;5;619.37;Elago
54030.56799;77;2;5;6;580.76;Elago
37860.82086;70;2;20;5;539.97;Elago
53058.27664;53;3;20;0;573.8;Elago
53076.87131;47;2;8;7;569.99;Elago
39114.24183;40;2;16;7;523.39;Elago
54387.37964;70;2;15;3;577.58;Elago
51945.93377;23;2;8;6;578.38;Elago
40611.17249;60;2;6;3;615.26;Elago
35141.40317;67;2;8;5;570.72;Elago
37894.78815;60;2;18;5;537.38;Elago
44902.85961;38;2;7;3;537.92;Elago
46009.36558;57;2;1;6;526.58;Elago
42269.0226;28;2;1;4;618.8;Elago
48827.02004;50;2;17;2;606.43;Elago
49493.66202;66;2;7;7;566.15;Elago
41681.86846;80;2;18;0;608.42;Elago
41338.98004;37;2;17;3;527.98;Elago
41852.39864;20;2;1;1;598.22;Elago
59573.73573;28;2;16;3;643.63;Elago
62694.03085;63;2;7;7;531.96;Elago
52326.36505;41;3;8;6;631.35;Elago
44774.08517;38;2;7;1;591.75;Elago
43688.96079;35;2;7;2;610.87;Elago
43907.62235;42;2;3;6;577.15;Elago
62178.23118;44;3;18;7;634.1;Elago
59089.88312;37;2;8;1;526.25;Elago
63856.85729;59;2;7;6;607.44;Elago
57420.36773;25;3;6;4;538.18;Elago
59254.31331;27;2;1;1;578.95;Elago
56372.8362;20;2;7;0;535.63;Elago
40201.72994;44;2;19;3;525.15;Elago
63360.69267;72;2;8;5;611.04;Elago
57391.16972;27;2;3;0;550.36;Elago
59218.07706;69;2;8;2;530.38;Elago
61922.83257;76;2;17;2;595.02;Elago
63461.99817;46;2;10;7;652.86;Elago
52468.05533;58;3;18;3;626.56;Elago
55074.79841;66;2;20;4;618.64;Elago
64797.59135;29;2;10;2;570.75;Elago
57518.8993;65;2;17;4;613.08;Elago
35844.3657;60;2;16;6;525.58;Elago
56763.33932;26;2;19;4;545.3;Elago
53271.69631;66;2;18;4;548.81;Elago
51827.40209;56;2;5;5;568.61;Elago
38597.51589;25;2;8;7;540.51;Elago
50652.98103;47;2;4;4;624.47;Elago
55612.10634;65;3;3;1;536.08;Elago
59234.49595;66;2;18;5;619.12;Elago
41992.23261;27;2;20;6;548.19;Elago
57092.13931;38;2;8;5;625.4;Elago
58926.66794;72;2;7;5;626.09;Elago
63063.66871;80;2;3;7;575.51;Elago
63760.67341;29;2;10;1;573.63;Elago
55945.95374;43;2;5;7;542.56;Elago
60447.4809;79;2;3;0;523.61;Elago
40952.53563;27;2;6;4;608.21;Elago
38695.42447;67;2;15;6;603.79;Elago
49522.58359;38;3;3;0;578.22;Elago
64399.04497;46;2;15;2;541.41;Elago
60073.36599;39;2;15;4;611.01;Elago
46404.9763;40;2;7;2;565.33;Elago
63263.97832;46;3;20;5;623.68;Elago
59086.47647;41;2;16;1;541.58;Elago
62487.8745;73;2;7;3;536.97;Elago
36727.9501;75;2;12;6;583.05;Elago
63228.44084;35;2;8;0;538.55;Elago
57458.081;57;2;20;0;651.26;Elago
63745.13599;59;2;7;5;654.88;Elago
55577.68268;62;3;20;0;640.3;Elago
52891.96249;55;2;8;2;549.38;Elago
35592.87673;53;2;7;1;546.57;Elago
38634.94549;64;2;8;0;567.77;Elago
61261.68896;59;2;8;3;528.28;Elago
54548.94901;30;2;16;6;576.31;Elago
51646.97525;59;2;5;1;615.52;Elago
46253.98488;20;2;3;4;527.61;Elago
59258.4227;44;2;1;6;535.91;Elago
36361.30054;49;2;7;4;560.74;Elago
43868.68521;38;2;16;1;547.42;Elago
57917.63328;73;3;7;2;614.53;Elago
36460.2212;22;2;18;0;542.01;Elago
58823.46754;33;2;15;1;589.05;Elago
36403.1398;61;2;7;2;524.57;Elago
56827.38985;59;3;4;8;574.93;Elago
54901.49661;26;2;7;0;576.82;Elago
52551.36703;38;2;5;2;626.39;Elago
54396.32998;74;2;7;6;571.18;Elago
51502.51187;70;3;4;8;597.51;Elago
59800.42133;52;2;7;7;562.87;Elago
36247.63571;34;2;8;2;585.59;Elago
61245.0071;55;3;16;0;619.64;Elago
37175.73211;46;2;7;3;545.48;Elago
55354.9627;27;2;3;1;532.52;Elago
41925.00768;58;2;10;2;546.54;Elago
49042.01271;57;3;7;6;619.57;Elago
40834.9012;28;2;8;2;567.8;Elago
59844.75124;24;2;10;6;649.98;Elago
64480.05226;70;2;19;1;526.51;Elago
63035.02175;50;2;10;1;659.06;Elago
36862.96422;29;2;8;4;526.5;Elago
61377.21933;34;2;8;7;554.9;Elago
63263.18797;28;2;8;2;583.22;Elago
52298.90016;64;2;7;0;549.18;Elago
64566.53681;29;2;12;6;573.33;Elago
64724.23281;23;2;8;8;530.66;Elago
49168.84483;80;2;1;7;625.13;Elago
63786.06721;22;3;5;5;556.37;Elago
36539.8605;71;2;19;1;594.69;Elago
55044.70672;20;2;7;8;589.14;Elago
64228.2362;47;2;3;5;624.63;Elago
44577.71921;60;2;8;8;569.27;Elago
43363.69002;79;2;3;5;598.84;Elago
50519.87715;33;2;8;5;617.96;Elago
59912.90118;20;3;3;7;557.26;Elago
50231.1086;59;3;17;5;540.92;Elago
50736.40867;29;2;20;2;616.22;Elago
36612.46397;29;2;4;8;528.38;Elago
58788.92044;66;2;7;2;651.26;Elago
54023.49649;41;2;8;3;588.72;Elago
37742.56021;47;2;16;6;605.67;Elago
35815.42831;76;2;19;5;605.01;Elago
35363.74198;43;2;8;0;561.03;Elago
37220.78108;56;2;5;7;530.62;Elago
38073.7981;34;2;7;3;526.51;Elago
61599.23648;58;2;10;1;656.04;Elago
46860.7284;56;2;7;7;585.1;Elago
42765.88984;72;2;7;8;543.1;Elago
35353.37627;78;2;12;5;526.35;Elago
55647.74018;37;2;20;6;613.55;Elago
42175.12727;24;2;19;3;533.69;Elago
39540.50071;63;2;12;5;563.17;Elago
53282.56521;46;2;19;8;637.58;Elago
56725.17656;62;2;8;6;627.86;Elago
62699.13658;44;2;10;0;580.88;Elago
45834.48498;38;2;18;2;525.78;Elago
49703.02671;43;2;8;1;582.24;Elago
63550.12701;31;2;17;8;530.93;Elago
48576.14047;42;2;19;1;546.62;Elago
57686.67145;39;2;17;8;573.38;Elago
60299.49595;78;2;3;0;657.33;Elago
60471.41334;35;3;17;2;582.81;Elago
62246.68916;25;2;15;8;591.96;Elago
63831.89394;79;2;7;1;579.55;Elago
52835.15074;57;2;6;8;636.46;Elago
38621.21868;43;2;12;6;546.69;Elago
60538.06019;38;2;16;8;558.1;Elago
61221.22149;41;2;20;2;633.6;Elago
39220.95585;30;2;10;0;589.94;Elago
57417.92716;39;2;8;8;630.8;Elago
61281.4063;62;2;8;7;571.66;Elago
58522.93481;31;2;10;0;547.95;Elago
63442.8855;22;2;10;0;623.94;Elago
38511.59501;40;2;3;3;604.96;Elago
44833.17066;72;2;16;0;593.26;Elago
48446.23681;80;2;19;5;627.01;Elago
42427.25442;77;2;6;8;578.31;Elago
52233.32922;38;3;8;2;560.74;Elago
35136.40489;39;2;1;8;546.96;Elago
59705.86773;44;2;15;1;554.6;Elago
64948.3305;24;2;12;8;563.98;Elago
47977.79029;70;2;3;5;538.82;Elago
55195.6823;27;2;8;3;569.14;Elago
62621.08414;76;2;12;8;581.86;Elago
57024.95558;66;2;8;6;576.91;Elago
58108.43685;64;2;7;2;602.55;Elago
60924.22046;54;2;17;8;582.67;Elago
63997.49049;27;2;5;3;569.26;Elago
41923.32071;58;2;6;3;548.37;Elago
43631.50571;20;2;19;3;584.37;Elago
52225.87273;37;3;7;7;555.75;Elago
49247.33657;67;2;18;2;604.35;Elago
47375.70132;68;2;8;2;552.44;Elago
39702.1031;57;2;8;0;575.45;Elago
63812.62654;54;2;8;6;646.4;Elago
55899.97587;38;2;7;7;540.98;Elago
36215.65596;32;2;17;3;598.38;Elago
37673.47701;29;2;19;1;596.41;Elago
44998.35739;67;2;15;4;533.26;Elago
45404.60474;58;2;7;3;594.16;Elago
62661.26969;36;2;5;2;555.38;Elago
40997.15928;32;2;8;8;568.83;Elago
44768.37911;59;2;17;5;571.94;Elago
58950.67443;41;3;5;6;642.96;Elago
40863.94382;24;2;10;2;545.71;Elago
52587.77417;26;2;7;5;621.29;Elago
51638.25267;27;2;18;5;611.99;Elago
64256.33197;45;2;15;4;534.61;Elago
51225.72811;74;2;3;3;578.78;Elago
52421.13702;60;2;12;3;525.41;Elago
47741.86568;69;2;15;4;581.63;Elago
56741.06862;49;2;7;8;553.1;Elago
61058.25705;77;2;7;1;635.06;Elago
41343.17497;43;2;10;1;596.57;Elago
62906.78635;27;2;7;6;605.72;Elago
60337.24179;75;2;19;3;603.59;Elago
46620.66817;72;2;19;3;551.31;Elago
74868.80467;71;2;7;5;588.15;Belkin
69737.79123;61;2;16;6;630.45;Belkin
69861.26466;80;2;15;0;567.91;Belkin
68053.3894;44;3;18;2;563.7;Elago
74272.1252;38;2;6;2;540.42;Belkin
68366.51769;43;3;8;2;629.69;Elago
66195.07727;21;2;1;7;607.45;Belkin
72072.6261;74;2;1;5;623.64;Belkin
69060.41857;62;3;15;4;575.34;Belkin
67682.15601;62;2;19;8;556.43;Belkin
66513.32576;55;2;17;8;659.12;Elago
70863.14168;53;2;8;5;672.2;Belkin
69063.15202;63;2;3;6;627.12;Belkin
70896.28461;79;2;4;6;649.69;Elago
67565.30043;29;2;20;3;525.29;Belkin
72344.00896;28;2;18;2;623.36;Belkin
70953.35262;34;2;7;7;594.56;Belkin
70301.13136;77;2;8;1;648.57;Belkin
70725.71823;69;2;5;8;661.53;Belkin
71288.00637;29;2;17;0;630.95;Belkin
73661.38211;22;3;16;4;674.28;Belkin
74239.60437;29;3;4;3;615.65;Belkin
74787.7595;20;3;4;6;657.09;Belkin
66220.4772;25;2;7;8;532.08;Belkin
71902.89149;35;2;1;7;681.59;Belkin
68550.86231;66;2;5;2;527.31;Belkin
69521.65164;75;2;7;5;636.83;Belkin
72484.23063;28;3;20;5;678.33;Belkin
72619.64172;20;3;8;4;562.44;Belkin
73798.02263;42;2;3;5;683.74;Belkin
73187.34485;36;2;18;5;574.52;Belkin
65010.43355;21;2;3;6;649.95;Belkin
67542.76917;64;2;5;7;560.68;Belkin
74792.65773;67;2;18;2;549.43;Elago
74666.08951;70;2;20;7;622.34;Elago
72115.35697;77;3;15;0;654.29;Belkin
69207.37328;71;2;17;2;581.38;Belkin
74666.53414;34;3;5;6;671.55;Belkin
72494.00892;34;3;10;2;652.38;Belkin
67212.14368;20;3;12;3;527.58;Belkin
72240.43718;66;3;7;6;531.25;Elago
72084.41383;66;2;16;5;680.29;Belkin
73033.5469;79;2;8;1;634.21;Belkin
68660.22961;21;2;6;1;603.48;Belkin
74734.12912;51;3;8;4;652.64;Belkin
71836.61304;48;2;12;6;624.74;Elago
71409.95172;26;2;18;7;563.6;Belkin
74937.43956;38;3;7;7;588.24;Elago
73989.01714;78;2;15;5;645.36;Elago
68553.7993;76;2;18;1;602.18;Belkin
68000.31697;71;2;19;3;664.5;Belkin
67346.07458;64;2;7;5;568.38;Belkin
72617.80443;44;2;4;6;622.59;Elago
65306.36543;60;3;5;5;570.27;Belkin
73625.30228;46;3;3;5;622.98;Elago
66588.65217;31;2;18;0;526.86;Belkin
72137.6507;55;3;19;5;630.8;Elago
68056.5461;33;2;19;3;531.36;Belkin
66826.66481;31;2;10;4;604.38;Belkin
74095.35459;35;2;7;3;555.01;Belkin
68097.99074;23;3;5;4;582.63;Belkin
66039.27101;52;2;8;2;607.43;Elago
69950.63894;53;2;17;7;537.41;Elago
65283.59479;67;2;8;7;591.59;Belkin
66917.15977;80;2;16;5;546.22;Belkin
69123.73454;72;3;18;2;626.18;Belkin
67515.10977;45;2;3;2;526.65;Elago
74311.41322;42;2;5;4;583.15;Elago
72776.66085;34;2;19;1;558.25;Belkin
69205.05392;67;2;5;6;530.79;Belkin
74123.91358;45;2;4;5;532.68;Elago
73273.91259;21;2;7;0;647.42;Belkin
65937.44861;74;2;8;5;545.32;Belkin
65355.97347;51;2;6;1;611.31;Elago
67430.03236;37;2;5;2;616.47;Belkin
72219.19813;34;2;7;6;578.3;Belkin
70319.86085;72;2;4;3;649.21;Belkin
69726.66502;77;2;12;2;623.62;Belkin
73199.45413;25;3;8;6;647.08;Belkin
71762.91724;64;2;17;8;620.75;Belkin
70667.09562;25;2;5;3;665.75;Belkin
72130.59871;80;2;19;2;589.69;Belkin
71161.18136;48;2;8;5;650.93;Elago
69133.79846;78;2;3;1;553.61;Elago
71637.65957;48;2;19;1;527.81;Elago
71530.08928;61;2;4;4;591.79;Belkin
68713.20056;35;2;12;5;616.44;Belkin
65671.95252;28;3;1;7;600.07;Belkin
69568.80544;51;2;17;1;630.13;Elago
68075.25018;75;2;10;8;575.32;Belkin
73667.24824;80;2;8;4;546.01;Belkin
71833.64626;55;3;15;0;559.46;Elago
74822.09135;59;3;19;5;659.58;Elago
67407.00905;63;2;7;7;642.62;Belkin
74606.43934;49;2;3;3;561.55;Belkin
67893.2153;30;2;10;8;649.71;Belkin
71578.43757;74;2;5;2;647.17;Belkin
72408.97041;56;2;6;4;616.52;Elago
70955.88401;63;3;7;3;597.43;Belkin
68042.68123;53;2;12;0;612.25;Elago
65174.32623;74;2;3;1;547.45;Belkin
67634.49822;55;3;5;1;545.92;Elago
67009.88159;59;3;6;1;622.09;Belkin
68615.57578;54;2;18;8;653.64;Elago
69623.88844;80;3;8;0;625.59;Belkin
68009.4003;68;2;8;2;554.16;Belkin
67866.00628;56;2;7;2;611.77;Elago
69061.4621;45;2;18;7;664.4;Elago
68866.52201;27;3;7;3;617.07;Belkin
65817.75514;54;2;4;5;632.08;Elago
71699.01705;74;3;15;2;645.11;Belkin
66030.005;76;3;3;6;583.69;Belkin
67193.59796;66;3;16;6;648.2;Belkin
72347.27463;72;3;8;4;607.99;Belkin
74842.39939;34;2;8;6;590.09;Belkin
70251.48563;24;2;4;7;650.37;Belkin
73936.66781;62;2;8;1;656.36;Belkin
74882.61485;61;2;7;5;660.11;Belkin
70458.66025;48;3;12;0;646.82;Elago
69248.37255;60;2;3;5;656.23;Elago
67556.57465;77;2;4;7;643.92;Belkin
66315.55358;34;3;12;1;542.91;Belkin
68831.48188;31;2;7;3;642.91;Belkin
69295.05419;77;2;19;6;675;Belkin
67192.63595;66;2;18;6;666.76;Belkin
69118.02747;67;2;16;2;525.49;Belkin
73820.47912;32;2;7;6;531.04;Belkin
71549.09067;76;2;4;0;537.15;Belkin
71359.93331;55;2;3;7;555.92;Elago
74482.38597;54;2;3;4;576.72;Elago
65622.95746;60;2;5;3;597.8;Belkin
71536.45894;72;2;15;1;599.53;Elago
67487.86901;36;2;4;3;543.16;Belkin
65777.97651;37;2;18;7;638.11;Belkin
66729.29487;62;2;4;7;525.13;Belkin
66472.966;31;2;1;7;536.32;Belkin
71980.38474;20;3;7;0;586.44;Belkin
72840.50153;37;2;8;8;571.65;Belkin
69097.19524;55;3;4;3;552.47;Elago
74958.16126;55;3;15;1;643.97;Elago
65140.77862;58;2;10;3;635.13;Belkin
74809.82695;34;3;7;6;597.62;Belkin
70423.42928;41;2;19;0;676.97;Elago
69697.69276;37;2;7;5;596.47;Belkin
71919.88081;23;2;6;5;641.29;Belkin
67789.13064;69;2;8;2;566.79;Belkin
70013.63975;37;2;3;6;641.11;Belkin
71731.58393;44;2;4;5;538.81;Elago
71030.30717;50;2;7;1;640.42;Belkin
67802.7391;69;2;16;0;629.66;Belkin
72030.30929;21;2;5;8;578.66;Belkin
70585.11598;76;2;19;4;574.75;Elago
69194.58286;41;3;16;8;601.9;Belkin
69584.35873;61;3;16;8;581.28;Belkin
65351.63132;64;2;8;3;530.29;Belkin
66201.71945;38;2;18;6;646.09;Belkin
45070.50666;48;2;1;5;581.48;Elago
49692.09674;42;3;8;2;623.13;Elago
56740.9202;66;2;18;6;539.42;Belkin
46822.50581;29;2;7;8;601.96;Belkin
37910.1441;20;2;1;1;578.29;Elago
58555.51104;62;2;19;3;619.37;Belkin
44057.64317;68;2;12;6;594.77;Belkin
63922.48979;34;3;3;3;630.74;Belkin
56309.34769;36;2;7;6;534.01;Belkin
48970.60266;44;3;3;2;633.12;Elago
50889.06737;20;2;8;4;562.35;Belkin
55621.78875;27;2;10;2;546.74;Elago
63422.14887;61;2;1;6;527.95;Belkin
59426.49474;40;2;3;5;542.3;Belkin
53723.67165;42;2;10;2;603.28;Elago
70484.28842;64;3;16;3;607.56;Belkin
65435.77839;39;2;8;6;556;Elago
46829.85485;61;2;4;4;559.21;Elago
63661.22623;69;2;5;3;589.73;Belkin
58112.91548;49;3;1;6;533.76;Elago
54516.13165;49;2;4;4;530.11;Elago
65267.86002;46;2;19;2;611.49;Elago
65421.10486;43;3;19;7;593.78;Elago
36214.76884;51;2;8;7;534.89;Elago
58670.09156;27;2;17;6;545.12;Belkin
71760.51794;26;2;8;5;640.99;Belkin
62384.64998;29;2;8;5;650.7;Belkin
46718.0758;21;2;10;8;628.31;Belkin
58298.26238;29;3;18;7;573.17;Belkin
68280.49055;20;2;17;2;663.8;Belkin
69279.65646;30;2;7;2;621.3;Belkin
58492.53432;40;2;8;0;592.94;Belkin
71975.23705;58;2;7;5;653.43;Elago
67917.76252;77;2;15;7;540.96;Belkin
62255.01964;56;2;8;7;526.85;Elago
59675.80769;41;3;20;8;553.21;Belkin
64590.11313;69;2;19;6;630.99;Belkin
73393.17788;72;2;19;6;551.11;Belkin
69841.44595;53;3;7;5;645.09;Elago
71330.14713;24;2;4;8;609.98;Belkin
70978.19691;38;2;7;5;528.73;Belkin
38579.50623;28;2;4;2;564.62;Elago
65183.64901;44;2;1;2;561.77;Elago
74639.5339;51;3;8;3;601.53;Belkin
70208.67733;53;2;6;1;553.89;Elago
48846.8717;64;2;12;3;632.86;Belkin
74075.02156;45;3;18;1;652.13;Elago
71614.15381;61;3;3;7;610.38;Belkin
71725.28033;78;3;18;2;562.82;Belkin
37527.6249;44;2;18;4;548.89;Elago
61903.83463;53;2;8;2;539.8;Elago
63456.75926;25;2;8;8;636.61;Belkin
58373.95254;45;2;10;8;543.12;Elago
48185.85523;52;2;10;7;532.15;Elago
62438.96944;41;2;3;6;650.03;Elago
60095.40817;59;2;7;3;579.68;Belkin
49256.85395;80;3;15;4;531.89;Belkin
53474.20224;43;3;5;2;572.13;Elago
63982.4961;64;2;18;3;611.65;Belkin
44393.37166;50;2;3;3;616.71;Elago
36226.0616;35;2;3;8;549.11;Elago
54962.42639;35;2;6;4;602.53;Belkin
60527.32154;61;3;7;2;656.14;Belkin
58432.01452;22;2;19;4;643.42;Belkin
56900.89383;53;2;10;2;543.03;Elago
43575.06615;59;2;8;1;610.82;Belkin
68720.38319;65;2;10;7;529.29;Belkin
42753.33957;69;2;5;4;577.41;Belkin
39893.49815;67;2;20;8;570.98;Belkin
49002.73711;23;2;15;5;620.31;Elago
63379.68991;38;2;20;6;555.79;Belkin
70958.7192;60;2;3;4;615.73;Belkin
45563.72315;48;2;7;3;573.58;Elago
65640.88598;31;2;7;7;626.95;Belkin
47269.58312;33;2;3;7;618.77;Belkin
65079.6841;46;2;15;8;599.79;Elago
61038.22298;64;2;8;4;550.72;Belkin
44804.75878;57;2;15;0;604.87;Elago
65694.01376;55;3;17;5;617.04;Elago
69190.08222;64;2;4;5;558.36;Belkin
55086.038;20;2;7;6;556.32;Belkin
62016.66214;44;2;8;2;568.51;Elago
